Data ID	Sub System	Name	ADC No	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Eng Limit Type	Eng Yellow Limit	Eng Red Limit	Sci Limit Type	Sci Yellow Limit	Sci Red Limit
0	FSW	38X (Vsw-26)	0	7	0	1	90	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	39X (Vsw-27)	0	7	0	1	90	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	40X (Vsw-28)	0	7	0	1	90	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	41X (Vsw-29)	0	7	0	1	90	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	42X (Vsw-30)	0	7	0	1	90	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	43X (Vsw-31)	0	7	0	1	90	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	PDBX (Vsw-32)	0	7	0	1	90	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	1X (Vsw-33)	0	7	0	1	91	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	4X (Vsw-34)	0	7	0	1	91	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	5X (Vsw-35)	0	7	0	1	91	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	28X (Vsw-36)	0	7	0	1	91	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	2X (Vsw-37)	0	7	0	1	91	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	11 (Vsw-38)	0	7	0	1	91	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	12 (Vsw-39)	0	7	0	1	91	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	6X (Vsw-40)	0	7	0	1	91	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	35X (Vsw-41)	0	7	0	1	92	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	36X (Vsw-42)	0	7	0	1	92	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	3X (Vsw-43)	0	7	0	1	92	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	34X_(Vsw-44)	0	7	0	1	92	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	7 (Vsw-45)	0	7	0	1	92	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	8 (Vsw-46)	0	7	0	1	92	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	9 (Vsw-47)	0	7	0	1	92	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	10 (Vsw-48)	0	7	0	1	92	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	45X (Vsw-49)	0	7	0	1	93	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	46X (Vsw-50)	0	7	0	1	93	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	47X (Vsw-51)	0	7	0	1	93	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	48X (Vsw-52)	0	7	0	1	93	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	49X (Vsw-53)	0	7	0	1	93	1	0x10	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
