source_id	hk_id	name	prefix	bdu_name	sci_name	measure	unit	mined	rate	scaling	offset	digits	alarm_enable	lolo_limit	lo_limit	hi_limit	hihi_limit	warn_enable	average	deadband	alarm_actions	alarm_action_1	alarm_action_2	alarm_action_3	warn_actions	warn_action_1	warn_action_2	warn_action_3	PACKET_TYPE	PACKET_SUBTYPE	DECODE_TYPE	DECODE_ID1	DECODE_ID2	DECODE_ID3	DECODE_ID4	RAW_FMT	ENG_FMT	ENG_EQ_TYPE	ENG_K1	ENG_K2	SCI_FMT	SCI_EQ_TYPE	SCI_FROM_ENG	SCI_K1	SCI_K2	SCI_K3	SCI_K4	SCI_K5	SCI_K6	SCI_K7	SCI_K8	MUX_CH	LIMIT_TYPE_1	YELLOW_LIMIT_1	RED_LIMIT_1	LIMIT_TYPE_2	YELLOW_LIMIT_2	RED_LIMIT_2
0	11370	OCXO_V	DU3			voltage	V	0		1	0	3	0					0	0	0	0				0				98	0	1	288	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.0023954	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11371	ADCCAL	DU3			time	us	0		1	0	3	0					0	0	0	0				0				98	0	1	290	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11372	PWR_CTRL_REG	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11373	ADC_V_SW_FREQ	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	292	1	0XF8	3	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11374	V5_CORE_V_SW_FREQ	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X07C0	6	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11375	V5_CORE_ENA	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X0020	5	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11376	DM_12V_ENA	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X0010	4	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11377	ADC_PWR_ENA	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X0008	3	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11378	V5_LVDS_ENA	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X0004	2	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11379	V5_3P3V_2P5V_ENA	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X0002	1	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11380	DM_5P0V_ENA	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	292	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11381	2P5V_SWTCHR_STAT	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	294	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11382	2P5V_SWTCHR_GOOD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	294	1	0X01	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11383	2P5V_SWTCHR_CNTR	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	294	4	0X00FFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11384	1P0V_SWTCHR_STAT	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	298	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11385	1P0V_SWTCHR_GOOD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	298	1	0X01	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11386	1P0V_SWTCHR_CNTR	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	298	4	0X00FFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11387	DM5_STATUS_WORD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	302	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11388	DM5_GAIN_MODE_CMD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	302	1	0X10	4	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11389	DM5_HVBIAS_CMD	DU3			voltage	V	0		1	0	3	0					0	0	0	0				0				98	0	1	302	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	300	0.0407814	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11390	DM6_STATUS_WORD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	304	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11391	DM6_GAIN_MODE_CMD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	304	1	0X10	4	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11392	DM6_HVBIAS_CMD	DU3			voltage	V	0		1	0	3	0					0	0	0	0				0				98	0	1	304	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	300	0.0407814	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11393	LEU_IOUT_CMD	DU3			current	A	0		1	0	3	0					0	0	0	0				0				98	0	1	306	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0.6	0.0194809	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11394	LEUTRG_WORD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	308	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11395	LEUTRGWDTH	DU3			time	us	0		1	0	3	0					0	0	0	0				0				98	0	1	308	1	0XFC	2	%02x	%1.0f	0	0	0	%.2f	1	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11396	LEUTRGDELAY	DU3			time	us	0		1	0	3	0					0	0	0	0				0				98	0	1	308	2	0X01FF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11397	LZRTRGDELAY	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	310	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11398	LZRTRGDELAY_USEC	DU3			time	us	0		1	0	3	0					0	0	0	0				0				98	0	1	310	2	0X03F0	4	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11399	LZRTRGDELAY_USECFRAC	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	310	2	0X000F	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11400	TEC_SETPOINT	DU3			temperature	C	0		1	0	3	0					0	0	0	0				0				98	0	1	312	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	32.5	0.001221	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11401	BDU_PTRNLNGTH	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	314	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11402	BDU_PATTERN	DU3				bit	0		1	0	3	0					0	0	0	0				0				98	0	1	316	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11403	LZR_SFTY_STAT_WRD1	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11404	LSC_CHK3AB_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X40	6	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11405	LSC_CHK1A_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X20	5	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11406	LSC_LZR_QSHV_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X10	4	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11407	LSC_LZR_QSHV_LTCH	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X08	3	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11408	LSC_LZR_PRES_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X04	2	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11409	LSC_LZR_PRES_LTCH	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X02	1	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11410	LEU_OV_LTCH	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	1	0X01	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11411	LEU_OV	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0080	7	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11412	LEU_OI_LTCH	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0040	6	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11413	LEU_OI	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0020	5	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11414	LEU_GF_LTCH	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0010	4	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11415	LEU_GF	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0008	3	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11416	LEU_VBIAS_LTCH	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0004	2	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11417	LEU_VBIAS	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0002	1	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11418	LSC_ANYSFTYFAIL	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	320	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11419	PLL_STATUS_WORD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11420	PLL_DROPOUT_CTR	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11421	PLL_REF_SEL	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0X0020	5	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11422	PLL_PWRDWN	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0X0010	4	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11423	PLL_RST	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0X0008	3	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11424	PLL_VCO	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0X0004	2	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11425	PLL_REF	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0X0002	1	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11426	PLL_LOCK	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	322	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11427	LEU_PW_MIN_MEAS	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	324	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11428	LEU_PW_MAX_MEAS	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	326	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11429	LEU_IOUT_MIN_MEAS	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	328	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0.6	0.0194809	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11430	LEU_IOUT_MAX_MEAS	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	330	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0.6	0.0194809	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11431	LZR_MAN_INHIB_WORD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11432	LSC_TMP_CK23_OVRD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	1	0X80	7	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11433	LSC_TMP_CK1_OVRD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	1	0X40	6	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11434	LSC_TMP_CK23_FLAG	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	1	0X20	5	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11435	LSC_TMP_CK1_FLAG	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	1	0X10	4	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11436	LZR_MODE	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	1	0X0C	2	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11437	BARRY_STATE	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	1	0X03	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11438	BDU_TRIG_INHIB	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	2	0X0008	3	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11439	BDU_ENA_INHIB	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	2	0X0004	2	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11440	LZR_TRIG_INHIB	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	2	0X0002	1	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11441	LZR_ENA_INHIB	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	332	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11442	DU_FAULT_WORD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11443	2P5V_FAULT	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0040	6	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11444	1P0V_FAULT	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0020	5	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11445	OCXO_CAL	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0010	4	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11446	CMPSTCLK_FAULT	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0008	3	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11447	FSYNC_ERR_OVRD	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0004	2	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11448	FSYNC_FAULT	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0002	1	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11449	CLOCK_FAULT	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	334	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11450	SCIWNDW_W00W01	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	336	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11451	RXPROCADJ_USEC	DU3			time	us	0		1	0	3	0					0	0	0	0				0				98	0	1	336	3	0XFFFFFF	0	%06x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11452	RXPROCADJ_FRAC	DU3			time	us	0		1	0	3	0					0	0	0	0				0				98	0	1	336	4	0X0000000F	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11453	LSC_TMP_CK1_MIN	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	340	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11454	LSC_TMP_CK1_MAX	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	342	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11455	LSC_TMP_CK1_HYST	DU3			count	counts	0		1	0	3	0					0	0	0	0				0				98	0	1	344	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11456	LSC_TMP_CK1_OVRD_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	346	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11457	LSC_TMP_CK23_MIN	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	348	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11458	LSC_TMP_CK23_MAX	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	350	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11459	LSC_TMP_CK23_HYST	DU3			count	counts	0		1	0	3	0					0	0	0	0				0				98	0	1	352	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11460	LSC_TMP_CK23_OVRD_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	354	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11461	LSC_LZR_PRES_LIM	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	356	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-28.0516	0.467138	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11462	LSC_LZR_PRES_HYST	DU3			count	counts	0		1	0	3	0					0	0	0	0				0				98	0	1	358	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11463	LSC_LZR_PRES_OVRD_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	360	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11464	LSC_LZR_QSHV_MIN	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	362	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11465	LSC_LZR_QSHV_MAX	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	364	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11466	LSC_LZR_QSHV_HYST	DU3			count	counts	0		1	0	3	0					0	0	0	0				0				98	0	1	366	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11467	LSC_LZR_QSHV_OVRD_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	368	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11468	LSC_BDU_PRES_LIM	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	370	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-16.207	0.49334	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11469	LSC_BDU_PRES_HYST	DU3			count	counts	0		1	0	3	0					0	0	0	0				0				98	0	1	372	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11470	LSC_BDU_PRES_OVRD_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	374	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11471	LSC_BDU_QSHV_MIN	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	376	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11472	LSC_BDU_QSHV_MAX	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	378	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11473	LSC_BDU_QSHV_HYST	DU3			count	counts	0		1	0	3	0					0	0	0	0				0				98	0	1	380	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11474	LSC_BDU_QSHV_OVRD_CPY	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	382	2	0X0001	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11475	SA24_W24	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	384	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11476	SA24_W25	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	386	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11477	SA24_W26	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	388	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11478	SA24_W27	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	390	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11479	SA24_W28	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	392	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11480	SA24_W29	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	394	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11481	SA24_W30	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	396	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11482	SA24_W31	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	398	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11483	SRT_CMD_WRD	DU3				raw	0		1	0	3	0					0	0	0	0				0				98	0	1	400	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11484	DITH_PKTSEL	DU3					0		1	0	3	0					0	0	0	0				0				98	0	1	400	1	0X80	7	%02x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
